well,time_s,temperature_c,wavelength_nm,absorbance_a490,compound_id,concentration_uM,role,bucket,replicate,functional_class
F6,360.0,36.9,490,0.058,T14081,50.0,sample,tier1_inhibitor,3.0,positive
F6,390.0,36.9,490,0.058,T14081,50.0,sample,tier1_inhibitor,3.0,positive
F6,420.0,36.9,490,0.059,T14081,50.0,sample,tier1_inhibitor,3.0,positive
F6,450.0,36.9,490,0.059,T14081,50.0,sample,tier1_inhibitor,3.0,positive
F6,480.0,36.9,490,0.06,T14081,50.0,sample,tier1_inhibitor,3.0,positive
F6,510.0,36.9,490,0.059,T14081,50.0,sample,tier1_inhibitor,3.0,positive
F6,540.0,36.9,490,0.059,T14081,50.0,sample,tier1_inhibitor,3.0,positive
F6,570.0,36.9,490,0.06,T14081,50.0,sample,tier1_inhibitor,3.0,positive
F6,600.0,36.9,490,0.06,T14081,50.0,sample,tier1_inhibitor,3.0,positive
F6,630.0,36.9,490,0.061,T14081,50.0,sample,tier1_inhibitor,3.0,positive
F6,660.0,36.9,490,0.06,T14081,50.0,sample,tier1_inhibitor,3.0,positive
F6,690.0,36.9,490,0.059,T14081,50.0,sample,tier1_inhibitor,3.0,positive
F6,720.0,36.9,490,0.061,T14081,50.0,sample,tier1_inhibitor,3.0,positive
F6,750.0,36.9,490,0.06,T14081,50.0,sample,tier1_inhibitor,3.0,positive
F6,780.0,36.9,490,0.061,T14081,50.0,sample,tier1_inhibitor,3.0,positive
F6,810.0,36.9,490,0.061,T14081,50.0,sample,tier1_inhibitor,3.0,positive
F6,840.0,36.9,490,0.063,T14081,50.0,sample,tier1_inhibitor,3.0,positive
F7,0.0,36.9,490,0.052,T19860,50.0,pos-ctrl-clavaculin,control,,
F7,30.0,36.9,490,0.054,T19860,50.0,pos-ctrl-clavaculin,control,,
F7,60.0,36.9,490,0.053,T19860,50.0,pos-ctrl-clavaculin,control,,
F7,90.0,36.9,490,0.053,T19860,50.0,pos-ctrl-clavaculin,control,,
F7,120.0,36.9,490,0.056,T19860,50.0,pos-ctrl-clavaculin,control,,
F7,150.0,36.9,490,0.055,T19860,50.0,pos-ctrl-clavaculin,control,,
F7,180.0,36.9,490,0.055,T19860,50.0,pos-ctrl-clavaculin,control,,
F7,210.0,36.9,490,0.055,T19860,50.0,pos-ctrl-clavaculin,control,,
F7,240.0,36.9,490,0.056,T19860,50.0,pos-ctrl-clavaculin,control,,
F7,270.0,36.9,490,0.056,T19860,50.0,pos-ctrl-clavaculin,control,,
F7,300.0,36.9,490,0.054,T19860,50.0,pos-ctrl-clavaculin,control,,
F7,330.0,36.9,490,0.055,T19860,50.0,pos-ctrl-clavaculin,control,,
F7,360.0,36.9,490,0.055,T19860,50.0,pos-ctrl-clavaculin,control,,
F7,390.0,36.9,490,0.054,T19860,50.0,pos-ctrl-clavaculin,control,,
F7,420.0,36.9,490,0.059,T19860,50.0,pos-ctrl-clavaculin,control,,
F7,450.0,36.9,490,0.055,T19860,50.0,pos-ctrl-clavaculin,control,,
F7,480.0,36.9,490,0.057,T19860,50.0,pos-ctrl-clavaculin,control,,
F7,510.0,36.9,490,0.057,T19860,50.0,pos-ctrl-clavaculin,control,,
F7,540.0,36.9,490,0.059,T19860,50.0,pos-ctrl-clavaculin,control,,
F7,570.0,36.9,490,0.058,T19860,50.0,pos-ctrl-clavaculin,control,,
F7,600.0,36.9,490,0.06,T19860,50.0,pos-ctrl-clavaculin,control,,
F7,630.0,36.9,490,0.059,T19860,50.0,pos-ctrl-clavaculin,control,,
F7,660.0,36.9,490,0.057,T19860,50.0,pos-ctrl-clavaculin,control,,
F7,690.0,36.9,490,0.058,T19860,50.0,pos-ctrl-clavaculin,control,,
F7,720.0,36.9,490,0.059,T19860,50.0,pos-ctrl-clavaculin,control,,
F7,750.0,36.9,490,0.06,T19860,50.0,pos-ctrl-clavaculin,control,,
F7,780.0,36.9,490,0.06,T19860,50.0,pos-ctrl-clavaculin,control,,
F7,810.0,36.9,490,0.059,T19860,50.0,pos-ctrl-clavaculin,control,,
F7,840.0,36.9,490,0.062,T19860,50.0,pos-ctrl-clavaculin,control,,
F8,0.0,36.9,490,0.054,,,,,,
F8,30.0,36.9,490,0.055,,,,,,
F8,60.0,36.9,490,0.054,,,,,,
F8,90.0,36.9,490,0.053,,,,,,
F8,120.0,36.9,490,0.056,,,,,,
F8,150.0,36.9,490,0.055,,,,,,
F8,180.0,36.9,490,0.056,,,,,,
F8,210.0,36.9,490,0.054,,,,,,
F8,240.0,36.9,490,0.055,,,,,,
F8,270.0,36.9,490,0.056,,,,,,
F8,300.0,36.9,490,0.054,,,,,,
F8,330.0,36.9,490,0.054,,,,,,
F8,360.0,36.9,490,0.054,,,,,,
F8,390.0,36.9,490,0.055,,,,,,
F8,420.0,36.9,490,0.058,,,,,,
F8,450.0,36.9,490,0.055,,,,,,
F8,480.0,36.9,490,0.057,,,,,,
F8,510.0,36.9,490,0.055,,,,,,
F8,540.0,36.9,490,0.057,,,,,,
F8,570.0,36.9,490,0.057,,,,,,
F8,600.0,36.9,490,0.057,,,,,,
F8,630.0,36.9,490,0.057,,,,,,
F8,660.0,36.9,490,0.056,,,,,,
F8,690.0,36.9,490,0.056,,,,,,
F8,720.0,36.9,490,0.057,,,,,,
F8,750.0,36.9,490,0.057,,,,,,
F8,780.0,36.9,490,0.058,,,,,,
F8,810.0,36.9,490,0.058,,,,,,
F8,840.0,36.9,490,0.059,,,,,,
F9,0.0,36.9,490,0.063,,,,,,
F9,30.0,36.9,490,0.065,,,,,,
F9,60.0,36.9,490,0.065,,,,,,
F9,90.0,36.9,490,0.063,,,,,,
F9,120.0,36.9,490,0.064,,,,,,
F9,150.0,36.9,490,0.064,,,,,,
F9,180.0,36.9,490,0.065,,,,,,
F9,210.0,36.9,490,0.063,,,,,,
F9,240.0,36.9,490,0.066,,,,,,
F9,270.0,36.9,490,0.065,,,,,,
F9,300.0,36.9,490,0.064,,,,,,
F9,330.0,36.9,490,0.065,,,,,,
F9,360.0,36.9,490,0.066,,,,,,
F9,390.0,36.9,490,0.066,,,,,,
F9,420.0,36.9,490,0.067,,,,,,
F9,450.0,36.9,490,0.066,,,,,,
F9,480.0,36.9,490,0.067,,,,,,
F9,510.0,36.9,490,0.067,,,,,,
F9,540.0,36.9,490,0.068,,,,,,
F9,570.0,36.9,490,0.068,,,,,,
F9,600.0,36.9,490,0.068,,,,,,
F9,630.0,36.9,490,0.068,,,,,,
F9,660.0,36.9,490,0.066,,,,,,
F9,690.0,36.9,490,0.069,,,,,,
F9,720.0,36.9,490,0.068,,,,,,
F9,750.0,36.9,490,0.067,,,,,,
F9,780.0,36.9,490,0.068,,,,,,
F9,810.0,36.9,490,0.066,,,,,,
F9,840.0,36.9,490,0.068,,,,,,
F10,0.0,36.9,490,0.113,T1008,50.0,sample,substrate_control,3.0,negative
F10,30.0,36.9,490,0.133,T1008,50.0,sample,substrate_control,3.0,negative
F10,60.0,36.9,490,0.15,T1008,50.0,sample,substrate_control,3.0,negative
F10,90.0,36.9,490,0.163,T1008,50.0,sample,substrate_control,3.0,negative
F10,120.0,36.9,490,0.177,T1008,50.0,sample,substrate_control,3.0,negative
F10,150.0,36.9,490,0.186,T1008,50.0,sample,substrate_control,3.0,negative
F10,180.0,36.9,490,0.195,T1008,50.0,sample,substrate_control,3.0,negative
F10,210.0,36.9,490,0.198,T1008,50.0,sample,substrate_control,3.0,negative
F10,240.0,36.9,490,0.205,T1008,50.0,sample,substrate_control,3.0,negative
F10,270.0,36.9,490,0.208,T1008,50.0,sample,substrate_control,3.0,negative
F10,300.0,36.9,490,0.208,T1008,50.0,sample,substrate_control,3.0,negative
F10,330.0,36.9,490,0.211,T1008,50.0,sample,substrate_control,3.0,negative
F10,360.0,36.9,490,0.213,T1008,50.0,sample,substrate_control,3.0,negative
F10,390.0,36.9,490,0.214,T1008,50.0,sample,substrate_control,3.0,negative
F10,420.0,36.9,490,0.215,T1008,50.0,sample,substrate_control,3.0,negative
F10,450.0,36.9,490,0.214,T1008,50.0,sample,substrate_control,3.0,negative
F10,480.0,36.9,490,0.216,T1008,50.0,sample,substrate_control,3.0,negative
F10,510.0,36.9,490,0.215,T1008,50.0,sample,substrate_control,3.0,negative
F10,540.0,36.9,490,0.216,T1008,50.0,sample,substrate_control,3.0,negative
F10,570.0,36.9,490,0.216,T1008,50.0,sample,substrate_control,3.0,negative
F10,600.0,36.9,490,0.217,T1008,50.0,sample,substrate_control,3.0,negative
F10,630.0,36.9,490,0.216,T1008,50.0,sample,substrate_control,3.0,negative
F10,660.0,36.9,490,0.213,T1008,50.0,sample,substrate_control,3.0,negative
F10,690.0,36.9,490,0.215,T1008,50.0,sample,substrate_control,3.0,negative
F10,720.0,36.9,490,0.215,T1008,50.0,sample,substrate_control,3.0,negative
F10,750.0,36.9,490,0.214,T1008,50.0,sample,substrate_control,3.0,negative
F10,780.0,36.9,490,0.214,T1008,50.0,sample,substrate_control,3.0,negative
F10,810.0,36.9,490,0.212,T1008,50.0,sample,substrate_control,3.0,negative
F10,840.0,36.9,490,0.214,T1008,50.0,sample,substrate_control,3.0,negative
F11,0.0,36.9,490,0.05,,,,,,
F11,30.0,36.9,490,0.051,,,,,,
F11,60.0,36.9,490,0.05,,,,,,
F11,90.0,36.9,490,0.05,,,,,,
F11,120.0,36.9,490,0.051,,,,,,
F11,150.0,36.9,490,0.051,,,,,,
F11,180.0,36.9,490,0.051,,,,,,
F11,210.0,36.9,490,0.05,,,,,,
F11,240.0,36.9,490,0.053,,,,,,
F11,270.0,36.9,490,0.052,,,,,,
F11,300.0,36.9,490,0.051,,,,,,
F11,330.0,36.9,490,0.051,,,,,,
F11,360.0,36.9,490,0.052,,,,,,
F11,390.0,36.9,490,0.052,,,,,,
F11,420.0,36.9,490,0.054,,,,,,
F11,450.0,36.9,490,0.052,,,,,,
F11,480.0,36.9,490,0.053,,,,,,
F11,510.0,36.9,490,0.052,,,,,,
F11,540.0,36.9,490,0.054,,,,,,
F11,570.0,36.9,490,0.053,,,,,,
F11,600.0,36.9,490,0.054,,,,,,
F11,630.0,36.9,490,0.054,,,,,,
F11,660.0,36.9,490,0.051,,,,,,
F11,690.0,36.9,490,0.053,,,,,,
F11,720.0,36.9,490,0.053,,,,,,
F11,750.0,36.9,490,0.053,,,,,,
F11,780.0,36.9,490,0.055,,,,,,
F11,810.0,36.9,490,0.052,,,,,,
F11,840.0,36.9,490,0.056,,,,,,
F12,0.0,36.9,490,0.038,,,,,,
F12,30.0,36.9,490,0.049,,,,,,
F12,60.0,36.9,490,0.043,,,,,,
F12,90.0,36.9,490,0.044,,,,,,
F12,120.0,36.9,490,0.043,,,,,,
F12,150.0,36.9,490,0.043,,,,,,
F12,180.0,36.9,490,0.043,,,,,,
F12,210.0,36.9,490,0.042,,,,,,
F12,240.0,36.9,490,0.045,,,,,,
F12,270.0,36.9,490,0.044,,,,,,
F12,300.0,36.9,490,0.042,,,,,,
F12,330.0,36.9,490,0.042,,,,,,
F12,360.0,36.9,490,0.044,,,,,,
F12,390.0,36.9,490,0.044,,,,,,
F12,420.0,36.9,490,0.045,,,,,,
F12,450.0,36.9,490,0.043,,,,,,
F12,480.0,36.9,490,0.046,,,,,,
F12,510.0,36.9,490,0.044,,,,,,
F12,540.0,36.9,490,0.044,,,,,,
F12,570.0,36.9,490,0.043,,,,,,
F12,600.0,36.9,490,0.043,,,,,,
F12,630.0,36.9,490,0.044,,,,,,
F12,660.0,36.9,490,0.041,,,,,,
F12,690.0,36.9,490,0.042,,,,,,
F12,720.0,36.9,490,0.043,,,,,,
F12,750.0,36.9,490,0.043,,,,,,
F12,780.0,36.9,490,0.043,,,,,,
F12,810.0,36.9,490,0.041,,,,,,
F12,840.0,36.9,490,0.044,,,,,,
G1,0.0,36.9,490,0.04,,,,,,
G1,30.0,36.9,490,0.041,,,,,,
G1,60.0,36.9,490,0.04,,,,,,
G1,90.0,36.9,490,0.04,,,,,,
G1,120.0,36.9,490,0.041,,,,,,
G1,150.0,36.9,490,0.04,,,,,,
G1,180.0,36.9,490,0.039,,,,,,
G1,210.0,36.9,490,0.04,,,,,,
G1,240.0,36.9,490,0.039,,,,,,
G1,270.0,36.9,490,0.04,,,,,,
G1,300.0,36.9,490,0.04,,,,,,
G1,330.0,36.9,490,0.039,,,,,,
G1,360.0,36.9,490,0.041,,,,,,
G1,390.0,36.9,490,0.04,,,,,,
G1,420.0,36.9,490,0.04,,,,,,
G1,450.0,36.9,490,0.04,,,,,,
G1,480.0,36.9,490,0.04,,,,,,
G1,510.0,36.9,490,0.04,,,,,,
G1,540.0,36.9,490,0.041,,,,,,
G1,570.0,36.9,490,0.041,,,,,,
G1,600.0,36.9,490,0.04,,,,,,
G1,630.0,36.9,490,0.039,,,,,,
G1,660.0,36.9,490,0.039,,,,,,
G1,690.0,36.9,490,0.039,,,,,,
G1,720.0,36.9,490,0.04,,,,,,
G1,750.0,36.9,490,0.04,,,,,,
G1,780.0,36.9,490,0.04,,,,,,
G1,810.0,36.9,490,0.038,,,,,,
G1,840.0,36.9,490,0.04,,,,,,
G2,0.0,36.9,490,0.044,,,,,,
G2,30.0,36.9,490,0.047,,,,,,
G2,60.0,36.9,490,0.047,,,,,,
G2,90.0,36.9,490,0.047,,,,,,
G2,120.0,36.9,490,0.047,,,,,,
G2,150.0,36.9,490,0.047,,,,,,
G2,180.0,36.9,490,0.046,,,,,,
G2,210.0,36.9,490,0.048,,,,,,
G2,240.0,36.9,490,0.048,,,,,,
G2,270.0,36.9,490,0.049,,,,,,
G2,300.0,36.9,490,0.046,,,,,,
G2,330.0,36.9,490,0.047,,,,,,
G2,360.0,36.9,490,0.05,,,,,,
G2,390.0,36.9,490,0.05,,,,,,
G2,420.0,36.9,490,0.05,,,,,,
G2,450.0,36.9,490,0.05,,,,,,
G2,480.0,36.9,490,0.05,,,,,,
G2,510.0,36.9,490,0.049,,,,,,
G2,540.0,36.9,490,0.051,,,,,,
G2,570.0,36.9,490,0.051,,,,,,
G2,600.0,36.9,490,0.05,,,,,,
G2,630.0,36.9,490,0.051,,,,,,
G2,660.0,36.9,490,0.049,,,,,,
G2,690.0,36.9,490,0.05,,,,,,
G2,720.0,36.9,490,0.05,,,,,,
G2,750.0,36.9,490,0.049,,,,,,
G2,780.0,36.9,490,0.049,,,,,,
G2,810.0,36.9,490,0.049,,,,,,
G2,840.0,36.9,490,0.05,,,,,,
G3,0.0,36.9,490,0.083,T0138,50.0,sample,diverse_pick,3.0,unknown
G3,30.0,36.9,490,0.104,T0138,50.0,sample,diverse_pick,3.0,unknown
G3,60.0,36.9,490,0.123,T0138,50.0,sample,diverse_pick,3.0,unknown
G3,90.0,36.9,490,0.138,T0138,50.0,sample,diverse_pick,3.0,unknown
G3,120.0,36.9,490,0.154,T0138,50.0,sample,diverse_pick,3.0,unknown
G3,150.0,36.9,490,0.163,T0138,50.0,sample,diverse_pick,3.0,unknown
G3,180.0,36.9,490,0.172,T0138,50.0,sample,diverse_pick,3.0,unknown
G3,210.0,36.9,490,0.18,T0138,50.0,sample,diverse_pick,3.0,unknown
G3,240.0,36.9,490,0.186,T0138,50.0,sample,diverse_pick,3.0,unknown
G3,270.0,36.9,490,0.191,T0138,50.0,sample,diverse_pick,3.0,unknown
G3,300.0,36.9,490,0.192,T0138,50.0,sample,diverse_pick,3.0,unknown
G3,330.0,36.9,490,0.195,T0138,50.0,sample,diverse_pick,3.0,unknown
G3,360.0,36.9,490,0.199,T0138,50.0,sample,diverse_pick,3.0,unknown
G3,390.0,36.9,490,0.2,T0138,50.0,sample,diverse_pick,3.0,unknown
G3,420.0,36.9,490,0.201,T0138,50.0,sample,diverse_pick,3.0,unknown
G3,450.0,36.9,490,0.199,T0138,50.0,sample,diverse_pick,3.0,unknown
G3,480.0,36.9,490,0.202,T0138,50.0,sample,diverse_pick,3.0,unknown
G3,510.0,36.9,490,0.202,T0138,50.0,sample,diverse_pick,3.0,unknown
G3,540.0,36.9,490,0.203,T0138,50.0,sample,diverse_pick,3.0,unknown
G3,570.0,36.9,490,0.202,T0138,50.0,sample,diverse_pick,3.0,unknown
G3,600.0,36.9,490,0.202,T0138,50.0,sample,diverse_pick,3.0,unknown
G3,630.0,36.9,490,0.201,T0138,50.0,sample,diverse_pick,3.0,unknown
G3,660.0,36.9,490,0.197,T0138,50.0,sample,diverse_pick,3.0,unknown
G3,690.0,36.9,490,0.198,T0138,50.0,sample,diverse_pick,3.0,unknown
G3,720.0,36.9,490,0.199,T0138,50.0,sample,diverse_pick,3.0,unknown
G3,750.0,36.9,490,0.2,T0138,50.0,sample,diverse_pick,3.0,unknown
G3,780.0,36.9,490,0.2,T0138,50.0,sample,diverse_pick,3.0,unknown
G3,810.0,36.9,490,0.197,T0138,50.0,sample,diverse_pick,3.0,unknown
G3,840.0,36.9,490,0.2,T0138,50.0,sample,diverse_pick,3.0,unknown
G4,0.0,36.9,490,0.047,,,,,,
G4,30.0,36.9,490,0.051,,,,,,
G4,60.0,36.9,490,0.049,,,,,,
G4,90.0,36.9,490,0.048,,,,,,
G4,120.0,36.9,490,0.049,,,,,,
G4,150.0,36.9,490,0.049,,,,,,
G4,180.0,36.9,490,0.048,,,,,,
G4,210.0,36.9,490,0.051,,,,,,
G4,240.0,36.9,490,0.049,,,,,,
G4,270.0,36.9,490,0.05,,,,,,
G4,300.0,36.9,490,0.049,,,,,,
G4,330.0,36.9,490,0.05,,,,,,
G4,360.0,36.9,490,0.052,,,,,,
G4,390.0,36.9,490,0.052,,,,,,
G4,420.0,36.9,490,0.05,,,,,,
G4,450.0,36.9,490,0.05,,,,,,
G4,480.0,36.9,490,0.051,,,,,,
G4,510.0,36.9,490,0.052,,,,,,
G4,540.0,36.9,490,0.051,,,,,,
G4,570.0,36.9,490,0.053,,,,,,
G4,600.0,36.9,490,0.052,,,,,,
G4,630.0,36.9,490,0.052,,,,,,
G4,660.0,36.9,490,0.051,,,,,,
G4,690.0,36.9,490,0.051,,,,,,
G4,720.0,36.9,490,0.052,,,,,,
G4,750.0,36.9,490,0.052,,,,,,
G4,780.0,36.9,490,0.052,,,,,,
G4,810.0,36.9,490,0.052,,,,,,
G4,840.0,36.9,490,0.051,,,,,,
G5,0.0,36.9,490,0.049,T0224,50.0,sample,substrate_control,3.0,negative
G5,30.0,36.9,490,0.051,T0224,50.0,sample,substrate_control,3.0,negative
G5,60.0,36.9,490,0.05,T0224,50.0,sample,substrate_control,3.0,negative
G5,90.0,36.9,490,0.05,T0224,50.0,sample,substrate_control,3.0,negative
G5,120.0,36.9,490,0.052,T0224,50.0,sample,substrate_control,3.0,negative
G5,150.0,36.9,490,0.051,T0224,50.0,sample,substrate_control,3.0,negative
G5,180.0,36.9,490,0.052,T0224,50.0,sample,substrate_control,3.0,negative
G5,210.0,36.9,490,0.053,T0224,50.0,sample,substrate_control,3.0,negative
G5,240.0,36.9,490,0.052,T0224,50.0,sample,substrate_control,3.0,negative
G5,270.0,36.9,490,0.055,T0224,50.0,sample,substrate_control,3.0,negative
G5,300.0,36.9,490,0.053,T0224,50.0,sample,substrate_control,3.0,negative
G5,330.0,36.9,490,0.054,T0224,50.0,sample,substrate_control,3.0,negative
G5,360.0,36.9,490,0.056,T0224,50.0,sample,substrate_control,3.0,negative
G5,390.0,36.9,490,0.058,T0224,50.0,sample,substrate_control,3.0,negative
G5,420.0,36.9,490,0.057,T0224,50.0,sample,substrate_control,3.0,negative
G5,450.0,36.9,490,0.057,T0224,50.0,sample,substrate_control,3.0,negative
G5,480.0,36.9,490,0.058,T0224,50.0,sample,substrate_control,3.0,negative
G5,510.0,36.9,490,0.06,T0224,50.0,sample,substrate_control,3.0,negative
G5,540.0,36.9,490,0.059,T0224,50.0,sample,substrate_control,3.0,negative
G5,570.0,36.9,490,0.062,T0224,50.0,sample,substrate_control,3.0,negative
G5,600.0,36.9,490,0.06,T0224,50.0,sample,substrate_control,3.0,negative
G5,630.0,36.9,490,0.061,T0224,50.0,sample,substrate_control,3.0,negative
G5,660.0,36.9,490,0.06,T0224,50.0,sample,substrate_control,3.0,negative
G5,690.0,36.9,490,0.061,T0224,50.0,sample,substrate_control,3.0,negative
G5,720.0,36.9,490,0.063,T0224,50.0,sample,substrate_control,3.0,negative
G5,750.0,36.9,490,0.064,T0224,50.0,sample,substrate_control,3.0,negative
G5,780.0,36.9,490,0.065,T0224,50.0,sample,substrate_control,3.0,negative
G5,810.0,36.9,490,0.063,T0224,50.0,sample,substrate_control,3.0,negative
G5,840.0,36.9,490,0.063,T0224,50.0,sample,substrate_control,3.0,negative
G6,0.0,36.9,490,0.047,,,,,,
G6,30.0,36.9,490,0.048,,,,,,
G6,60.0,36.9,490,0.048,,,,,,
G6,90.0,36.9,490,0.047,,,,,,
G6,120.0,36.9,490,0.049,,,,,,
G6,150.0,36.9,490,0.047,,,,,,
G6,180.0,36.9,490,0.047,,,,,,
G6,210.0,36.9,490,0.047,,,,,,
G6,240.0,36.9,490,0.049,,,,,,
G6,270.0,36.9,490,0.049,,,,,,
G6,300.0,36.9,490,0.049,,,,,,
G6,330.0,36.9,490,0.05,,,,,,
G6,360.0,36.9,490,0.051,,,,,,
G6,390.0,36.9,490,0.051,,,,,,
G6,420.0,36.9,490,0.052,,,,,,
G6,450.0,36.9,490,0.052,,,,,,
G6,480.0,36.9,490,0.052,,,,,,
G6,510.0,36.9,490,0.052,,,,,,
G6,540.0,36.9,490,0.052,,,,,,
G6,570.0,36.9,490,0.054,,,,,,
G6,600.0,36.9,490,0.051,,,,,,
G6,630.0,36.9,490,0.053,,,,,,
G6,660.0,36.9,490,0.051,,,,,,
G6,690.0,36.9,490,0.052,,,,,,
G6,720.0,36.9,490,0.053,,,,,,
G6,750.0,36.9,490,0.055,,,,,,
G6,780.0,36.9,490,0.053,,,,,,
G6,810.0,36.9,490,0.053,,,,,,
G6,840.0,36.9,490,0.054,,,,,,
G7,0.0,36.9,490,0.083,T8390,50.0,sample,diverse_pick,3.0,unknown
G7,30.0,36.9,490,0.104,T8390,50.0,sample,diverse_pick,3.0,unknown
G7,60.0,36.9,490,0.12,T8390,50.0,sample,diverse_pick,3.0,unknown
G7,90.0,36.9,490,0.134,T8390,50.0,sample,diverse_pick,3.0,unknown
G7,120.0,36.9,490,0.15,T8390,50.0,sample,diverse_pick,3.0,unknown
G7,150.0,36.9,490,0.16,T8390,50.0,sample,diverse_pick,3.0,unknown
G7,180.0,36.9,490,0.169,T8390,50.0,sample,diverse_pick,3.0,unknown
G7,210.0,36.9,490,0.179,T8390,50.0,sample,diverse_pick,3.0,unknown
G7,240.0,36.9,490,0.186,T8390,50.0,sample,diverse_pick,3.0,unknown
G7,270.0,36.9,490,0.193,T8390,50.0,sample,diverse_pick,3.0,unknown
G7,300.0,36.9,490,0.195,T8390,50.0,sample,diverse_pick,3.0,unknown
G7,330.0,36.9,490,0.198,T8390,50.0,sample,diverse_pick,3.0,unknown
G7,360.0,36.9,490,0.202,T8390,50.0,sample,diverse_pick,3.0,unknown
G7,390.0,36.9,490,0.205,T8390,50.0,sample,diverse_pick,3.0,unknown
G7,420.0,36.9,490,0.207,T8390,50.0,sample,diverse_pick,3.0,unknown
G7,450.0,36.9,490,0.208,T8390,50.0,sample,diverse_pick,3.0,unknown
G7,480.0,36.9,490,0.209,T8390,50.0,sample,diverse_pick,3.0,unknown
G7,510.0,36.9,490,0.209,T8390,50.0,sample,diverse_pick,3.0,unknown
G7,540.0,36.9,490,0.208,T8390,50.0,sample,diverse_pick,3.0,unknown
G7,570.0,36.9,490,0.21,T8390,50.0,sample,diverse_pick,3.0,unknown
G7,600.0,36.9,490,0.208,T8390,50.0,sample,diverse_pick,3.0,unknown
G7,630.0,36.9,490,0.209,T8390,50.0,sample,diverse_pick,3.0,unknown
G7,660.0,36.9,490,0.208,T8390,50.0,sample,diverse_pick,3.0,unknown
G7,690.0,36.9,490,0.208,T8390,50.0,sample,diverse_pick,3.0,unknown
G7,720.0,36.9,490,0.208,T8390,50.0,sample,diverse_pick,3.0,unknown
G7,750.0,36.9,490,0.21,T8390,50.0,sample,diverse_pick,3.0,unknown
G7,780.0,36.9,490,0.209,T8390,50.0,sample,diverse_pick,3.0,unknown
G7,810.0,36.9,490,0.208,T8390,50.0,sample,diverse_pick,3.0,unknown
G7,840.0,36.9,490,0.208,T8390,50.0,sample,diverse_pick,3.0,unknown
G8,0.0,36.9,490,0.044,,,,,,
G8,30.0,36.9,490,0.046,,,,,,
G8,60.0,36.9,490,0.047,,,,,,
G8,90.0,36.9,490,0.044,,,,,,
G8,120.0,36.9,490,0.046,,,,,,
G8,150.0,36.9,490,0.046,,,,,,
G8,180.0,36.9,490,0.045,,,,,,
G8,210.0,36.9,490,0.05,,,,,,
G8,240.0,36.9,490,0.049,,,,,,
G8,270.0,36.9,490,0.05,,,,,,
G8,300.0,36.9,490,0.048,,,,,,
G8,330.0,36.9,490,0.048,,,,,,
G8,360.0,36.9,490,0.048,,,,,,
G8,390.0,36.9,490,0.048,,,,,,
G8,420.0,36.9,490,0.051,,,,,,
G8,450.0,36.9,490,0.048,,,,,,
G8,480.0,36.9,490,0.049,,,,,,
G8,510.0,36.9,490,0.049,,,,,,
G8,540.0,36.9,490,0.05,,,,,,
G8,570.0,36.9,490,0.05,,,,,,
G8,600.0,36.9,490,0.051,,,,,,
G8,630.0,36.9,490,0.051,,,,,,
G8,660.0,36.9,490,0.05,,,,,,
G8,690.0,36.9,490,0.05,,,,,,
G8,720.0,36.9,490,0.05,,,,,,
G8,750.0,36.9,490,0.052,,,,,,
G8,780.0,36.9,490,0.051,,,,,,
G8,810.0,36.9,490,0.05,,,,,,
G8,840.0,36.9,490,0.052,,,,,,
G9,0.0,36.9,490,0.094,T0985,50.0,sample,substrate_control,3.0,negative
G9,30.0,36.9,490,0.117,T0985,50.0,sample,substrate_control,3.0,negative
G9,60.0,36.9,490,0.134,T0985,50.0,sample,substrate_control,3.0,negative
G9,90.0,36.9,490,0.15,T0985,50.0,sample,substrate_control,3.0,negative
G9,120.0,36.9,490,0.167,T0985,50.0,sample,substrate_control,3.0,negative
G9,150.0,36.9,490,0.177,T0985,50.0,sample,substrate_control,3.0,negative
G9,180.0,36.9,490,0.186,T0985,50.0,sample,substrate_control,3.0,negative
G9,210.0,36.9,490,0.195,T0985,50.0,sample,substrate_control,3.0,negative
G9,240.0,36.9,490,0.199,T0985,50.0,sample,substrate_control,3.0,negative
G9,270.0,36.9,490,0.206,T0985,50.0,sample,substrate_control,3.0,negative
G9,300.0,36.9,490,0.206,T0985,50.0,sample,substrate_control,3.0,negative
G9,330.0,36.9,490,0.208,T0985,50.0,sample,substrate_control,3.0,negative
G9,360.0,36.9,490,0.21,T0985,50.0,sample,substrate_control,3.0,negative
G9,390.0,36.9,490,0.212,T0985,50.0,sample,substrate_control,3.0,negative
G9,420.0,36.9,490,0.215,T0985,50.0,sample,substrate_control,3.0,negative
G9,450.0,36.9,490,0.213,T0985,50.0,sample,substrate_control,3.0,negative
G9,480.0,36.9,490,0.214,T0985,50.0,sample,substrate_control,3.0,negative
G9,510.0,36.9,490,0.213,T0985,50.0,sample,substrate_control,3.0,negative
G9,540.0,36.9,490,0.214,T0985,50.0,sample,substrate_control,3.0,negative
G9,570.0,36.9,490,0.216,T0985,50.0,sample,substrate_control,3.0,negative
G9,600.0,36.9,490,0.215,T0985,50.0,sample,substrate_control,3.0,negative
G9,630.0,36.9,490,0.215,T0985,50.0,sample,substrate_control,3.0,negative
G9,660.0,36.9,490,0.214,T0985,50.0,sample,substrate_control,3.0,negative
G9,690.0,36.9,490,0.214,T0985,50.0,sample,substrate_control,3.0,negative
G9,720.0,36.9,490,0.215,T0985,50.0,sample,substrate_control,3.0,negative
